645 111957
566 483 502
240 549 366
381 445 417
459 52 190
384 91 215
408 503 976
56 76 29
466 576 850
492 348 974
22 118 411
535 533 429
56 583 549
410 187 486
366 567 188
195 282 573
601 353 944
1 607 719
73 108 522
102 249 710
475 82 791
217 153 966
165 607 101
110 142 786
64 616 310
57 645 895
79 471 692
602 407 748
289 224 322
341 309 321
52 204 657
284 42 680
644 106 916
631 40 666
576 19 384
229 460 259
484 439 307
639 171 28
126 468 284
8 540 723
185 414 78
261 519 880
18 437 780
13 518 419
229 543 143
584 606 463
40 381 768
19 151 338
305 362 64
434 533 607
592 126 340
170 368 630
243 37 423
265 426 69
470 453 990
148 219 203
435 378 652
171 494 924
331 491 856
20 629 254
493 287 414
287 178 461
158 301 961
126 620 150
334 105 512
313 229 649
470 328 233
434 247 261
557 397 793
85 495 335
637 500 614
206 497 916
241 599 874
383 254 426
274 636 566
48 170 291
226 410 517
385 640 104
321 522 931
314 629 379
413 353 515
55 312 573
557 426 861
37 456 798
314 641 651
580 385 198
89 406 602
62 78 104
391 44 3
237 352 707
467 345 385
629 495 218
431 475 75
305 337 324
548 222 717
526 42 123
105 286 985
520 482 694
625 527 942
608 184 401
223 212 666
591 541 323
633 510 602
104 624 842
590 372 506
522 257 93
579 607 898
345 639 784
583 239 429
176 210 759
552 385 217
258 583 689
127 461 268
142 203 379
599 116 943
35 206 332
164 542 370
73 479 881
182 17 783
238 317 636
367 261 231
179 318 60
558 541 729
640 534 348
234 298 794
95 510 605
94 183 687
270 363 689
268 521 355
643 29 820
529 47 233
204 588 924
62 491 994
243 451 192
46 101 598
635 444 699
592 97 920
499 635 990
66 11 769
259 149 210
527 4 598
428 551 650
122 358 148
34 99 394
348 112 446
476 388 259
134 153 836
274 456 733
413 73 595
284 643 417
46 218 401
630 379 920
118 307 768
518 357 135
596 51 293
142 495 877
94 592 89
629 577 173
154 497 578
484 228 278
577 532 10
340 492 545
445 264 189
163 205 225
243 445 655
59 567 824
339 359 51
410 287 708
595 359 180
601 442 763
180 580 711
310 225 608
425 226 960
167 84 829
51 358 626
407 564 252
391 515 301
260 528 362
444 167 859
446 138 348
38 546 586
544 496 396
370 398 440
223 581 823
455 378 32
608 106 287
577 535 272
426 248 136
386 89 454
441 340 352
91 486 385
546 271 339
26 392 488
186 618 379
409 341 368
180 397 841
523 373 617
584 430 658
527 49 43
153 622 569
84 271 490
148 151 256
120 406 651
312 461 410
628 483 460
545 413 41
86 237 205
376 381 633
259 572 991
484 111 331
562 259 559
536 410 794
488 451 981
573 385 51
281 496 772
232 480 85
90 329 173
364 408 566
535 205 401
64 152 621
26 167 530
470 90 2
132 103 241
611 534 862
160 404 350
614 398 144
567 267 357
203 90 365
583 328 378
411 25 685
345 577 286
257 499 644
269 351 109
110 217 766
54 473 570
53 502 60
58 70 739
394 341 341
333 562 537
318 198 249
149 504 404
614 317 288
38 600 374
216 420 344
570 107 788
597 435 152
583 529 26
168 477 603
173 95 847
635 283 802
334 200 203
77 509 114
35 427 674
636 543 578
326 644 827
171 54 661
546 564 903
391 175 699
642 142 678
347 543 666
638 288 118
195 561 977
489 341 97
122 201 390
621 298 265
405 168 908
525 221 629
300 218 174
412 428 427
365 557 715
467 107 341
478 175 522
504 590 650
374 287 453
415 116 191
633 21 131
274 99 569
637 567 843
400 429 485
60 34 765
167 214 712
318 39 925
364 94 549
264 100 688
632 345 12
488 125 104
322 1 969
480 606 814
47 193 772
117 542 867
441 29 947
534 598 575
29 23 872
313 240 296
525 495 235
431 433 40
570 457 379
602 99 476
180 196 689
631 416 330
425 371 457
353 47 88
410 553 996
559 329 980
122 586 266
375 36 382
221 57 765
231 261 771
349 486 885
469 330 13
72 433 389
181 466 567
533 67 92
189 306 760
55 77 244
138 361 179
437 597 935
393 10 33
121 621 969
279 177 815
374 132 10
19 41 204
178 340 372
230 216 862
595 97 600
211 430 667
1 146 265
565 426 996
357 65 582
302 434 496
187 397 830
643 614 798
610 356 198
52 117 683
439 430 983
587 146 776
111 368 906
112 328 555
611 79 643
55 331 763
202 556 726
537 210 940
123 78 458
569 290 142
122 212 481
9 515 39
51 66 550
514 103 146
561 413 40
284 311 582
306 455 765
46 151 425
480 394 791
593 385 99
549 121 518
81 173 216
183 303 161
51 367 364
313 200 181
222 524 664
556 80 743
243 382 155
339 126 322
348 579 460
199 279 654
645 488 568
397 548 132
194 479 833
185 610 129
328 101 476
564 102 650
399 496 345
149 501 747
192 439 493
432 223 743
236 65 656
50 247 516
295 361 375
27 213 125
143 95 286
613 174 999
259 71 150
409 614 247
275 326 541
440 226 950
257 224 492
15 593 571
357 53 143
364 127 43
348 181 5
302 252 480
300 366 569
640 618 825
81 492 717
357 256 363
163 633 593
117 288 582
471 547 267
269 606 706
515 236 108
281 12 110
555 445 472
443 227 223
98 466 427
24 470 492
103 183 960
627 233 261
265 425 726
63 559 147
474 621 494
396 531 907
582 620 653
109 281 425
424 170 405
466 219 409
364 280 245
113 325 837
584 633 641
74 106 403
425 7 416
484 603 880
556 507 386
322 100 153
311 593 63
238 221 792
32 456 313
21 322 638
233 163 74
36 247 369
69 609 526
431 540 179
617 58 785
487 140 467
71 532 976
411 618 587
175 297 703
373 211 305
212 372 965
216 135 289
566 242 153
415 591 9
622 578 222
183 426 102
315 318 608
290 3 920
182 460 875
233 146 223
397 128 827
117 283 690
339 136 432
345 450 115
562 604 300
537 191 682
146 584 51
539 82 843
27 362 561
586 272 718
572 346 86
155 408 703
544 537 476
53 613 590
143 49 566
631 606 53
641 618 152
522 585 227
41 381 610
595 463 882
557 377 917
94 35 252
522 636 959
497 81 597
308 548 933
641 610 109
202 181 174
355 366 780
320 423 83
426 380 1000
574 288 287
439 128 584
7 601 999
590 490 803
71 431 473
574 137 818
522 176 589
79 306 680
403 524 155
341 520 530
437 574 382
533 250 317
487 117 396
288 309 792
24 378 1
362 204 679
262 415 821
396 483 912
548 85 405
635 331 804
587 340 701
624 459 927
313 559 884
520 186 489
236 176 461
65 538 368
529 485 619
119 262 378
506 118 222
295 500 682
305 297 347
247 572 367
283 88 411
159 205 311
591 528 643
461 104 218
290 507 316
226 383 117
408 211 44
165 490 40
135 276 293
91 5 26
625 429 158
397 466 99
190 564 832
307 74 295
362 88 915
77 138 55
459 163 650
473 445 99
275 486 674
493 241 256
65 623 868
617 238 119
113 428 995
140 513 985
239 122 17
538 195 530
95 60 833
601 81 311
9 545 388
438 359 828
425 614 323
558 391 842
101 255 641
25 466 856
524 430 877
362 188 653
135 371 434
590 280 538
37 493 518
291 478 66
264 432 331
42 540 714
290 456 992
215 505 573
450 251 249
292 30 787
318 310 66
303 141 117
362 287 399
224 104 877
584 176 980
411 325 675
71 500 56
101 639 231
215 27 713
271 434 799
221 161 153
200 448 59
110 91 353
187 380 325
599 122 761
499 83 561
310 546 605
314 578 329
478 593 375
395 402 103
296 535 945
214 263 984
183 568 206
379 203 151
99 494 413
451 299 381
579 321 839
32 185 764
588 331 628
362 42 875
411 217 725
627 374 791
65 504 103
1 84 494
268 165 820
516 179 168
408 134 692
293 287 365
359 587 561
412 429 161
368 384 730
404 614 519
119 256 220
143 186 748
101 567 169
464 641 993
279 300 519
398 552 714
364 310 300
271 294 228
188 409 35
339 329 196
23 547 992
212 611 11
170 539 83
52 188 495
239 8 107
69 187 898
519 97 551
242 511 976
559 318 319
290 634 543
499 623 174
128 153 874
538 51 615
233 183 845
431 88 540
154 437 333
461 612 333
465 70 335
506 237 203
134 52 239
192 62 322
42 638 179
3 305 28
215 602 346
162 438 784
223 269 135
190 525 610
257 177 480
564 389 3
512 440 386
205 375 784
45 4 558
523 540 245
26 5 21
225 428 872
313 524 604
202 28 581
337 44 334
321 474 856
294 342 164
264 98 562
617 40 971
298 238 186
239 4 83
254 538 536
327 428 351
303 160 550
20 358 304
534 272 540
146 601 582
575 110 625
213 155 431
377 421 869
184 88 303
268 125 554
633 254 66
62 119 815
487 123 217
268 605 292
279 170 182
606 607 326
642 203 56
621 420 657
291 200 66
60 581 262
420 159 546
357 339 767
376 193 404
526 642 301
366 256 467
169 498 475
108 32 598
458 159 956
443 554 478
124 428 994
160 306 821
298 137 512
115 72 597
480 344 967
335 478 791
338 601 214
348 638 407
529 632 428
18 143 896
408 255 302
302 31 914
627 309 374
311 305 102
328 499 98
467 514 491
501 253 934
212 493 40
571 3 971
39 255 895
519 17 514
287 100 702
52 335 711
492 594 658
81 388 595
618 63 944
429 218 561
196 165 978
558 645 661
411 132 383
268 499 672
25 426 827
123 346 809
203 31 388
404 603 501
146 50 366
645 215 301
53 164 617
323 369 264
100 613 226
440 125 329
128 426 175
621 52 559
477 191 635
12 120 65
596 390 241
121 171 779
511 82 636
398 105 927
262 277 950
261 458 759
27 566 79
565 188 369
573 590 44
484 151 109
142 598 1000
125 579 939
510 251 600
517 246 181
475 42 220
132 73 458
532 16 734
109 196 829
488 236 362
74 550 200
56 389 152
41 14 250
241 259 44
14 563 103
298 239 535
106 33 831
446 428 713
568 209 306
459 536 717
578 633 621
178 120 223
329 287 408
403 224 920
263 459 367
512 557 463
312 338 711
410 283 756
50 498 217
23 242 525
410 339 423
620 458 941
467 119 366
471 66 262
475 72 801
413 42 118
485 136 97
340 255 194
116 443 38
592 465 375
67 527 441
330 535 902
415 516 903
433 203 943
1 488 360
340 168 878
473 295 946
572 215 77
568 251 789
152 505 348
545 527 352
188 475 298
491 614 937
477 156 958
364 610 800
473 201 417
283 260 711
19 592 827
373 91 770
351 537 772
494 45 618
88 455 448
208 27 817
372 596 156
123 621 622
273 365 790
172 85 606
627 320 957
277 139 900
572 350 160
215 187 692
353 394 557
58 74 256
144 43 159
348 187 929
610 402 232
42 488 421
324 423 504
587 62 354
497 326 81
565 502 276
603 322 424
75 388 162
159 400 659
329 367 391
309 596 693
579 528 496
589 432 106
406 14 592
497 634 28
365 156 249
481 486 631
355 473 220
108 101 997
603 460 988
346 576 365
20 549 990
473 39 105
27 582 809
462 560 754
166 461 205
420 28 318
88 378 489
278 67 716
183 395 13
454 539 274
533 580 912
387 173 457
476 224 856
203 365 574
94 632 195
99 51 356
362 245 250
501 513 900
7 159 407
455 302 136
556 149 987
336 610 624
225 12 641
223 509 592
244 515 151
581 102 709
478 618 743
343 137 550
447 88 151
91 438 449
270 135 879
325 120 652
421 77 579
595 591 936
32 232 497
96 167 761
450 445 162
36 384 529
377 130 805
498 4 780
457 596 948
626 217 863
410 251 667
147 91 558
596 220 588
460 41 182
225 586 123
584 480 145
459 339 823
369 541 190
591 625 830
571 638 157
326 78 802
142 429 717
412 416 613
211 521 992
471 554 30
39 633 339
388 375 368
187 173 87
55 27 472
620 246 859
588 562 226
364 597 403
405 124 649
378 443 663
107 26 502
122 96 48
458 158 580
83 97 551
324 444 65
230 528 653
617 528 185
169 505 879
577 265 461
230 273 645
545 81 341
456 269 88
516 428 383
30 78 340
261 206 58
56 182 51
122 523 269
184 264 484
183 315 27
527 305 829
172 71 921
373 109 97
348 354 159
459 546 416
453 538 480
302 117 984
243 515 21
191 35 240
22 466 959
311 403 548
133 581 478
123 217 434
460 574 392
277 234 324
274 620 973
616 392 314
233 372 155
275 459 83
15 619 584
335 591 677
271 321 652
490 93 555
363 95 561
448 556 586
461 66 879
149 516 177
562 331 620
358 106 766
118 366 481
166 435 375
220 362 919
21 508 763
449 289 248
60 389 120
116 244 457
431 56 315
326 72 702
590 111 509
190 390 519
53 625 703
197 450 433
191 13 290
269 334 461
571 574 577
329 327 529
165 245 374
339 143 117
36 325 313
153 488 188
143 395 428
572 621 174
113 530 77
432 109 858
586 177 518
274 6 813
458 562 765
475 162 462
187 207 113
341 322 766
294 165 99
272 278 356
208 130 902
264 569 338
415 636 620
459 630 736
471 321 45
158 602 145
100 248 364
371 426 913
122 564 71
393 42 564
277 5 582
129 283 557
101 376 5
410 463 790
444 601 213
480 544 810
498 189 174
597 29 211
479 597 960
353 595 601
296 142 937
155 389 941
644 20 477
335 357 595
610 538 755
26 367 793
108 14 683
439 456 424
139 35 789
166 542 236
167 378 531
599 58 890
605 340 767
407 437 592
476 607 392
40 234 394
395 348 297
372 273 71
604 337 489
33 52 988
389 93 783
20 62 736
20 128 130
631 214 776
485 579 594
552 66 351
308 390 582
621 604 821
74 468 796
121 390 278
529 433 806
404 15 243
533 240 698
366 296 514
411 446 715
373 619 57
480 157 737
228 57 448
635 10 242
53 576 633
401 597 939
558 133 651
152 507 561
390 22 714
389 466 599
585 503 485
151 113 174
128 27 566
525 84 523
351 155 199
254 518 817
225 146 96
64 88 924
296 40 944
626 130 105
200 520 92
342 137 22
301 81 96
78 181 547
529 406 343
419 19 258
327 141 32
112 257 434
103 462 534
96 25 63
202 125 811
4 325 450
401 21 676
175 643 96
86 475 366
145 445 504
41 407 651
18 139 137
60 433 41
44 460 118
305 431 557
172 145 113
385 562 703
255 194 168
36 6 699
366 301 350
517 535 715
236 44 457
446 110 748
520 447 836
92 508 327
554 370 578
35 184 95
491 95 231
146 333 872
380 315 756
1 390 859
600 134 815
123 19 24
176 521 770
417 7 503
48 423 468
65 642 589
123 538 419
258 280 871
2 26 242
304 501 455
41 58 348
65 445 784
69 158 73
185 327 189
114 553 601
183 146 393
376 231 411
387 123 880
521 40 628
8 366 954
56 211 381
465 300 375
212 576 595
308 25 592
315 440 650
592 582 746
127 348 613
479 483 218
70 322 996
217 302 981
348 515 645
7 251 124
287 498 959
241 412 997
91 279 389
636 156 626
413 91 428
322 437 642
440 161 38
191 9 200
51 219 251
213 275 436
582 199 633
271 212 392
555 126 457
40 508 68
233 84 54
394 94 252
405 604 744
362 299 187
43 212 973
228 628 279
370 93 379
592 143 380
359 616 220
375 497 730
125 270 870
215 92 243
14 422 571
304 258 154
579 184 870
383 454 732
87 272 966
457 108 451
640 404 758
239 290 610
614 18 467
294 517 596
123 307 771
284 157 676
247 485 66
348 481 81
65 528 418
332 222 925
423 313 491
506 322 743
601 201 217
301 101 442
387 190 614
286 116 242
76 223 4
399 569 907
225 213 283
598 311 356
128 375 516
594 274 845
101 259 278
467 595 248
129 162 983
45 496 195
302 392 405
519 353 905
443 448 339
497 196 67
313 442 527
569 7 269
381 432 74
444 1 35
592 165 430
393 235 456
476 330 4
331 259 320
395 607 955
61 317 898
26 323 102
548 512 192
246 67 678
575 158 590
227 33 178
196 227 763
141 349 737
256 370 941
382 617 272
115 127 28
54 40 862
150 569 512
385 305 524
24 638 18
121 356 329
342 258 63
625 51 784
465 418 388
602 92 246
113 206 133
599 504 563
382 221 474
354 203 132
447 54 723
98 423 330
124 520 176
446 462 133
106 351 382
236 273 616
377 532 63
95 337 694
415 33 160
11 544 892
543 484 396
10 430 974
271 362 981
297 106 263
346 413 888
407 382 694
91 354 238
511 537 86
380 600 749
304 460 87
322 469 13
411 489 657
382 261 855
238 117 938
227 29 589
534 335 461
61 402 880
607 375 364
30 502 590
514 632 356
209 212 177
341 14 166
479 321 610
282 483 837
88 643 188
125 526 131
102 91 764
103 280 491
488 562 394
626 197 459
636 470 736
284 217 479
499 132 971
416 20 512
418 180 812
569 563 642
92 497 732
207 564 149
620 450 571
341 345 664
589 246 582
596 445 92
635 271 644
628 169 983
398 563 418
358 368 262
82 177 271
400 240 662
128 112 544
185 617 117
561 503 366
147 604 344
529 126 8
497 266 399
571 217 4
11 380 808
119 544 956
342 321 710
365 599 660
482 292 401
181 566 169
511 83 366
208 291 872
160 561 691
435 269 1000
539 182 418
141 174 211
404 477 715
391 157 180
418 112 529
413 217 196
531 84 536
208 118 581
401 473 616
409 529 231
563 565 480
620 2 286
568 246 342
255 6 302
224 479 26
279 79 540
183 104 164
559 298 65
197 23 107
475 127 594
133 199 10
238 519 127
389 440 412
115 625 480
467 340 360
72 564 178
605 497 68
292 461 948
488 180 496
45 38 503
401 314 990
449 162 279
610 162 617
145 388 143
496 224 469
97 113 714
526 476 17
601 271 846
420 280 863
572 435 59
228 370 270
33 387 231
29 402 652
485 212 907
252 341 573
562 471 500
327 331 345
521 386 174
226 490 997
114 252 709
214 67 269
5 193 894
75 510 753
102 364 640
347 254 58
299 86 589
509 163 724
473 331 764
560 176 669
120 446 234
301 200 731
57 102 691
86 518 988
459 563 913
635 498 705
604 129 617
19 416 728
69 429 340
13 579 65
283 20 251
514 84 963
393 237 117
31 32 6
561 177 893
15 402 345
233 353 983
417 344 338
84 482 238
70 425 749
508 499 705
186 101 640
39 284 925
178 595 833
531 90 551
394 446 593
306 473 557
248 609 157
331 334 917
616 553 992
145 500 529
317 401 333
37 374 66
571 466 546
220 358 716
342 120 786
471 498 467
88 288 913
329 336 837
185 593 652
324 632 229
362 397 435
470 288 383
547 454 190
329 37 805
65 7 763
88 640 443
470 264 464
306 295 63
239 474 632
280 597 676
346 617 353
58 455 30
157 205 435
307 149 13
448 324 999
248 273 125
562 83 461
624 442 313
619 411 791
217 547 378
552 362 768
252 387 338
348 198 550
428 626 379
49 365 685
380 628 789
340 50 20
469 399 645
390 560 985
445 8 747
384 56 771
434 375 374
20 206 581
210 527 442
392 81 173
245 142 202
207 457 821
508 519 866
545 172 733
112 562 973
61 288 885
207 609 114
237 643 109
300 282 355
353 239 323
447 629 726
20 465 468
275 396 357
149 640 733
628 564 440
255 115 321
280 563 961
384 138 811
200 425 595
386 315 463
349 471 387
631 203 450
359 544 473
237 223 74
342 542 534
246 131 544
406 70 364
96 290 372
376 421 863
87 262 824
30 589 59
177 210 130
644 19 329
634 17 48
33 563 644
82 377 314
354 295 816
643 293 347
351 582 842
573 304 291
362 242 123
503 389 119
625 360 173
134 279 72
565 227 970
26 119 957
246 135 987
472 168 514
63 202 345
286 582 191
240 566 927
432 35 185
411 311 200
571 326 371
307 531 724
497 365 467
307 396 748
522 523 94
495 163 562
614 385 616
316 248 70
243 233 445
316 34 471
404 480 39
256 235 87
612 195 369
548 623 930
372 364 482
317 545 317
492 315 910
386 109 206
249 276 660
487 573 729
290 30 218
255 519 459
372 457 656
254 511 936
473 498 967
422 160 271
291 39 754
156 177 225
266 623 303
450 277 256
397 316 448
427 487 15
23 499 557
272 341 238
237 511 810
382 422 419
29 623 300
270 596 707
592 1 586
339 572 798
300 644 375
455 145 242
286 206 499
245 74 13
25 212 400
343 508 55
28 247 894
524 513 155
502 600 739
615 246 119
254 171 64
230 484 704
158 101 425
187 534 481
44 505 377
395 416 646
612 271 137
282 511 713
114 549 277
131 616 983
414 66 935
347 1 988
339 582 426
372 582 283
390 359 711
418 474 141
568 622 178
63 455 36
495 462 261
378 184 375
521 22 765
548 182 777
257 435 488
244 179 285
575 566 295
213 445 742
371 395 745
599 550 825
455 381 644
