328 16652
41 299 82548
206 103 12704
240 89 50849
252 140 94991
77 82 67040
189 112 94486
251 102 13577
285 198 80153
149 288 2979
6 239 93161
194 48 25972
242 128 75435
80 303 50810
170 163 15516
301 105 38301
266 281 8976
164 256 46617
172 147 45304
296 200 88842
164 144 17478
300 249 94974
312 44 67628
264 33 91144
270 165 70422
232 36 46909
132 139 86831
247 41 49437
201 130 59530
170 286 10135
50 286 78919
162 293 21638
229 107 61513
161 320 14190
276 174 11974
221 104 55011
184 257 1264
153 29 71756
19 3 4444
25 319 64598
72 207 6712
97 228 83971
90 107 34535
86 217 1879
21 327 4505
257 112 29812
7 94 70304
274 180 58284
48 53 1444
100 123 99280
166 215 84068
67 246 14585
39 95 65683
274 8 27026
316 299 97713
215 78 63780
69 315 30360
131 320 61547
156 178 56793
323 64 93748
177 297 10143
73 98 52283
284 158 75592
50 23 49160
321 189 10243
310 95 50749
117 308 20754
215 131 15761
169 209 56532
115 185 62278
118 160 93292
152 114 94367
193 43 87897
94 8 19822
40 59 23515
249 268 69009
257 162 53921
276 283 75903
237 301 73139
181 322 93310
98 149 8613
184 173 44289
8 282 80430
145 38 456
305 275 93991
138 75 94875
55 288 19823
77 208 48776
203 292 60675
60 186 3365
200 153 95934
137 129 88383
315 23 83418
18 13 73142
58 226 3274
75 154 8544
45 182 16
210 321 13667
122 265 84525
135 245 39
160 5 65454
183 319 51273
235 261 23628
268 44 59663
255 203 35647
47 228 41677
198 245 82064
37 52 33907
59 83 85732
51 80 71219
209 275 80741
136 286 70641
294 150 38034
12 97 53774
140 23 43088
48 310 95536
178 200 80071
55 98 64203
204 64 58564
12 81 41072
13 139 72071
131 33 70131
131 79 83423
290 326 23643
326 265 76541
46 93 84060
304 188 7981
256 151 34300
218 12 45822
242 174 36183
282 119 9592
212 10 45971
64 170 39068
151 216 78727
186 231 92611
42 100 83358
234 225 69195
211 305 47295
93 109 92526
110 111 30831
216 190 73345
108 70 25425
189 195 63834
265 123 62244
240 164 80827
2 157 67143
311 164 4281
107 152 3814
59 50 36771
201 96 23032
127 80 43784
212 75 17686
4 38 78010
326 273 66565
46 21 46706
99 312 4953
257 236 28669
213 65 13019
39 213 89120
230 285 38254
70 37 22368
233 40 77598
240 75 56250
47 324 56318
82 6 95443
140 134 92132
86 221 16332
302 289 1552
131 86 6604
173 78 73546
149 111 92961
130 238 61755
253 123 8352
5 133 39579
222 252 24836
280 262 43625
162 127 62300
306 200 3606
227 285 85448
29 182 38993
106 65 45818
162 309 21405
133 65 8683
37 306 42767
8 64 5041
84 185 85303
24 175 10879
271 239 90299
230 208 60232
45 11 8336
45 102 68193
178 105 35297
258 189 87692
286 308 58346
221 42 1721
133 242 75756
313 319 88343
181 49 23887
117 101 10188
263 7 11813
132 48 34884
19 264 82284
31 101 89298
232 172 52588
143 272 48229
22 98 37350
293 39 69178
13 88 87665
302 258 79029
18 189 77169
35 325 42745
70 100 35500
5 266 31065
51 133 29547
14 258 62528
170 140 93989
97 183 92122
182 214 84042
28 175 36890
55 12 93444
269 59 79552
108 196 93980
26 317 75416
229 118 84562
7 110 60945
300 126 23324
130 171 34736
196 37 47195
62 192 88223
190 259 8118
39 135 12812
157 140 9430
51 9 23584
7 268 43088
18 138 11235
181 228 71901
218 290 70812
119 299 74897
192 71 57698
86 251 8341
233 19 25263
225 232 42503
25 11 60983
314 61 93068
202 270 6522
93 134 14624
191 128 41213
169 241 62805
213 20 3660
185 70 12199
264 265 17877
169 20 94187
263 15 12420
267 153 97906
184 217 69924
40 27 49852
202 14 42435
92 245 82415
268 315 10639
48 104 21517
58 283 15660
265 313 40037
302 182 36079
185 177 20726
143 304 36711
119 32 14458
149 186 96655
85 240 79846
8 273 92181
249 209 55963
159 18 15195
20 291 56273
58 86 61964
140 304 10311
123 134 62531
110 2 59398
83 159 72447
150 307 53739
69 188 47701
111 245 96573
255 323 89448
183 56 62085
289 82 31051
38 107 3694
26 71 1974
271 33 84005
103 132 13525
90 86 1521
120 304 61482
79 117 1711
216 211 66118
260 207 75051
43 75 48823
123 91 94973
153 218 92006
161 297 981
319 164 44353
69 261 41027
136 267 12455
35 95 69884
218 257 61765
139 311 50174
38 37 97123
306 154 36369
150 87 26356
165 138 22483
80 276 49530
39 258 5766
64 239 53410
162 38 14634
125 74 36437
231 192 65851
53 87 93206
79 61 96727
72 37 51228
48 97 4838
165 262 45611
304 248 24056
110 324 35474
282 151 86006
78 152 74713
183 235 72699
32 164 89844
117 205 68554
256 309 38926
17 280 69070
33 142 33593
66 101 80054
222 183 99571
302 52 59844
224 140 83010
136 70 74014
290 99 68469
93 251 52629
167 288 84345
185 247 23075
280 84 16252
200 140 24055
30 315 13586
145 277 15158
178 293 75148
80 48 12485
286 166 75574
49 84 52942
225 3 63753
64 45 71540
220 38 50611
11 247 330
49 236 10133
75 201 67327
275 147 12233
302 254 37466
219 98 40523
77 241 41252
4 83 23402
118 304 89845
99 56 10625
33 286 31474
243 297 8136
177 249 22965
238 46 50579
69 288 93561
307 138 43154
107 269 99228
261 248 45209
122 186 26038
177 137 96592
191 119 54823
160 7 56239
55 297 67814
92 244 14418
113 295 28264
190 328 93997
4 219 40746
21 171 98565
300 259 60669
233 96 6010
247 140 98457
107 223 85833
91 287 62471
253 273 35221
268 160 40884
53 235 36552
230 179 67477
135 86 47838
210 77 38751
276 193 10318
273 234 85635
223 131 90734
112 327 5908
34 217 6775
270 93 61969
179 301 94923
239 246 74038
218 255 24418
170 177 96524
120 110 20792
142 11 63947
31 253 91145
7 141 43909
62 41 3042
278 283 75300
263 314 73213
144 322 93186
131 175 43961
72 97 22795
199 56 19451
134 30 47801
106 70 21590
237 2 46282
278 161 13392
77 41 53210
68 320 85496
267 44 83930
290 312 5097
236 303 84329
323 72 91578
307 52 13861
69 241 92506
81 296 65833
277 155 50335
28 219 26438
210 280 90255
269 296 21984
150 224 51096
38 167 99348
258 265 86413
15 228 27440
48 17 79413
127 97 43173
104 4 88048
248 303 32055
92 110 70660
204 301 75603
3 100 58343
99 247 31458
281 294 57162
227 319 62155
13 101 71733
1 248 95935
118 148 62734
236 122 21147
125 294 45274
77 79 7296
276 55 38947
309 145 42754
251 249 72213
11 284 99998
152 166 95410
304 155 95129
222 299 34352
202 248 39992
77 25 44903
90 161 16882
23 244 64861
260 259 39130
121 255 22220
198 50 43429
54 146 65329
74 188 69299
2 188 53665
127 108 99838
209 226 49975
254 201 91105
25 187 1090
313 147 38844
36 100 3056
196 307 60040
9 288 94789
74 238 70296
34 316 11046
325 321 90792
320 316 43336
232 239 70731
175 219 30636
21 321 87785
83 41 90841
75 25 20786
142 222 96818
141 186 79970
212 143 36080
34 184 46068
299 122 92746
166 33 19345
209 10 98815
79 63 31542
195 117 95569
46 277 37560
113 241 19547
205 297 41151
90 214 14768
309 319 20011
33 320 93769
222 319 67134
105 328 69280
301 11 30829
241 144 51031
284 161 36198
105 271 18874
42 75 13712
163 140 67889
240 174 24948
271 205 55781
50 302 41994
84 71 87318
69 221 40052
308 142 79816
100 151 11426
243 152 6909
154 60 4571
137 51 42747
107 51 29628
82 242 36507
222 289 35554
249 146 85917
251 164 85506
22 83 97308
306 281 74092
74 194 24634
234 128 96205
286 183 8711
145 204 42988
231 320 27458
158 67 70219
59 248 80953
7 53 41251
309 101 5333
63 122 16974
130 271 30825
115 323 41389
153 164 47421
139 129 48381
154 259 71752
40 289 48473
250 36 48810
68 313 8895
148 299 36722
7 106 68829
238 81 585
305 255 76368
186 248 24083
224 69 91621
103 90 12415
264 303 789
97 203 51599
91 63 24968
155 1 42385
162 117 90839
52 86 33174
305 228 76366
288 13 71438
44 53 36050
32 242 99841
73 162 45730
143 309 42568
139 313 32661
10 94 37037
14 207 26177
177 32 2593
223 260 35315
5 154 31879
92 264 53654
280 191 57680
176 294 28397
267 226 82258
251 34 94764
18 105 76534
124 208 14681
84 176 7951
199 119 11711
32 82 92581
221 276 46809
87 311 84685
141 178 97281
146 80 52835
92 130 52797
156 46 45833
144 76 55009
222 228 21860
196 170 96483
224 143 35504
10 14 98209
251 112 45782
103 207 63451
88 73 63474
241 89 7629
111 94 53719
245 23 72202
31 118 57465
292 68 78677
109 292 82361
58 234 22612
116 60 96046
256 285 18530
262 83 46025
197 47 15427
195 245 58954
126 234 17238
194 133 83627
206 210 83754
219 208 37767
117 282 3145
207 93 77891
153 35 571
206 106 84064
258 181 87921
155 98 45901
37 174 99066
105 132 457
60 33 14278
47 182 97039
146 128 60987
300 262 79903
22 111 49555
221 84 51999
238 52 28895
70 250 71478
327 155 91421
153 312 89730
50 223 94154
30 35 91980
154 181 46341
26 90 61744
100 117 66807
110 135 79759
76 4 56784
238 229 81042
309 20 97189
60 315 6123
298 128 44707
123 116 11915
20 110 8041
236 266 14261
183 323 79962
123 254 66630
321 323 14265
165 229 14994
112 245 9172
256 101 43623
36 133 66684
96 35 12689
242 215 10780
172 109 47593
155 312 42507
321 293 78703
91 169 99467
21 204 82809
50 209 13548
93 95 31177
233 6 79597
113 145 71968
203 221 81898
210 190 94901
69 10 73870
146 289 35822
149 315 48302
28 273 35679
215 146 29529
5 165 32156
162 212 66309
116 231 77936
327 253 8578
187 246 15256
55 90 91478
101 142 20060
196 223 24311
82 50 42823
173 126 92706
265 53 67860
235 260 27828
183 190 96483
326 82 15406
93 269 79093
265 58 52507
184 123 50249
72 201 16185
236 148 85998
206 162 41464
214 200 56520
45 258 72541
188 83 50608
183 110 60880
21 259 52624
270 76 24300
10 148 60920
55 265 57730
51 56 37202
72 243 8929
209 230 20106
121 193 95704
44 49 40394
13 99 71683
289 206 13865
146 303 92949
86 188 46947
211 34 47958
160 142 70800
122 33 21309
319 133 7524
247 226 65560
17 98 37789
244 253 76169
42 6 50707
114 60 92085
184 21 1080
156 328 14461
225 54 33717
70 1 51220
175 161 92229
179 187 3016
314 60 33666
326 244 54662
220 183 6721
179 328 72571
276 182 25239
259 265 26944
243 287 81902
294 225 91611
120 116 61948
177 58 55408
283 39 41491
310 75 58337
178 309 61696
148 89 44186
57 182 88886
245 88 13330
30 76 20509
73 9 29210
175 8 65663
109 129 83401
287 275 1982
243 244 97009
146 311 63095
56 95 38494
42 192 86578
64 67 69007
259 295 27576
10 276 63087
294 55 60957
99 223 26514
105 302 34946
212 42 3757
7 25 45678
215 67 9613
170 147 48134
139 83 91911
239 110 21997
180 137 54699
99 160 1573
132 218 17688
153 100 44768
241 272 35797
85 256 35132
263 176 39574
173 51 80317
161 201 5620
140 274 60873
2 250 28666
196 132 56712
28 202 54490
219 112 5376
168 70 1136
40 298 77111
214 98 86922
182 75 15276
242 219 16393
7 258 80646
201 160 33770
69 127 57237
32 240 83578
93 241 2075
277 196 24672
278 245 3732
177 139 69664
319 176 79814
172 125 46329
72 16 67729
140 291 20170
26 45 62203
22 212 66238
223 117 14322
244 303 99643
78 81 74461
163 261 51894
237 230 27254
131 61 35042
123 165 70990
265 210 74161
151 301 90884
99 325 13509
268 198 61399
169 105 87461
251 208 7261
138 243 65620
177 6 480
165 117 21096
73 87 31598
237 291 42929
44 176 70061
117 43 1273
128 44 18321
197 177 21875
249 180 43383
153 310 48423
325 221 16666
247 139 98832
259 321 36182
156 80 71644
217 212 48481
156 205 93564
112 225 52857
196 126 85997
79 206 43975
31 93 14165
157 104 69544
119 186 6028
72 264 87494
224 68 13472
275 218 14856
38 190 27080
226 20 61767
270 177 3723
39 51 47149
67 232 70460
182 189 52538
164 59 18426
304 19 44714
151 129 17360
187 45 61222
88 53 17036
115 267 60665
147 152 43368
294 189 85013
283 298 4875
23 84 19821
307 14 18271
297 54 30345
212 169 56488
245 33 64291
234 26 85463
285 69 47531
43 5 73108
222 312 95544
208 236 14204
173 267 7606
155 135 62582
241 220 34626
207 212 46034
119 180 19869
200 266 54820
326 142 53683
253 140 42447
171 37 83388
104 298 23236
328 144 3326
270 82 31675
104 320 23067
130 303 53071
137 8 35753
229 19 42901
69 179 72186
60 191 31195
308 174 58649
133 186 27402
260 146 89479
226 300 19961
79 270 90850
50 210 28423
1 284 24190
327 242 16314
262 138 24107
121 4 22730
176 167 25648
310 290 4103
227 151 79223
123 280 90970
199 47 71640
143 174 20870
72 107 1606
155 284 34055
158 2 45609
46 94 89752
224 20 99787
208 128 70045
55 65 18686
235 79 82092
124 289 81162
304 318 65494
220 74 80080
109 254 65557
170 235 71786
112 28 53015
227 166 30807
29 50 65832
52 205 47662
35 66 49406
132 159 63895
5 41 64842
167 314 69001
305 170 61633
179 293 29254
41 261 46223
62 14 11833
138 289 45096
34 125 97843
53 242 48226
39 160 44893
65 233 36937
185 19 51990
161 211 41420
35 275 88387
283 316 58722
22 133 77370
304 16 36940
150 115 77442
289 304 29423
217 178 71634
163 162 13622
210 274 20571
169 167 64123
158 93 44037
270 201 17366
6 64 38565
267 63 32059
87 76 26228
244 45 34091
208 263 95878
4 191 50591
33 82 62014
26 25 70751
293 311 5616
282 46 58488
266 139 10008
114 44 47601
41 313 43955
184 206 30772
37 246 14225
170 95 4326
200 280 67373
55 48 46592
226 289 28507
124 167 64142
103 48 67905
99 218 23344
189 237 61638
304 134 71333
42 43 57613
83 304 41526
256 314 82764
131 307 28922
178 148 91721
134 68 41916
146 40 77539
166 44 29387
220 285 78363
190 145 64126
53 204 55483
298 181 61113
297 159 70804
119 234 85016
146 290 73460
105 15 55076
302 48 39633
162 238 61873
135 35 74005
4 136 71041
50 152 39425
279 325 34610
316 74 54798
308 198 29869
98 29 5552
239 103 61694
308 85 56274
47 205 64948
174 239 637
68 156 32924
105 154 24678
185 280 46219
186 299 26158
81 27 73021
146 316 72032
178 169 20963
288 20 19005
26 292 315
237 23 74415
92 314 66146
47 39 58494
175 292 29726
164 316 29397
225 36 5827
167 134 3630
84 18 75440
66 154 98552
223 306 39072
111 177 87029
28 235 33374
150 306 41723
288 217 49297
92 48 94567
307 230 90347
7 193 76553
98 319 83867
266 90 95279
199 160 10805
168 25 9129
252 112 80774
309 59 69607
256 184 71762
174 265 55709
288 36 19538
308 313 72664
275 167 7930
264 76 23019
19 155 73996
92 216 93850
6 294 6461
206 125 15124
9 44 92730
325 78 92563
16 284 32733
263 85 89019
56 173 87070
53 170 64414
173 83 90154
322 16 43631
320 15 64066
23 260 16903
321 191 55871
259 36 35113
128 272 52347
158 170 38492
125 200 13681
325 227 43911
222 321 30296
38 28 65294
201 295 26846
106 51 43843
113 132 76320
66 89 72460
99 214 35057
15 20 45506
195 299 17574
152 137 4019
132 307 66625
252 153 43726
191 185 50861
302 2 5153
316 140 74198
102 79 370
20 89 26164
136 133 69771
48 301 20513
126 150 9946
273 232 64185
82 15 85550
234 144 93084
9 159 58958
194 148 17183
255 61 60703
13 323 9198
314 301 82894
53 172 17801
293 153 44750
180 272 31923
222 198 1451
53 86 29857
105 125 38295
292 23 21405
280 52 13060
186 283 56005
122 29 52504
296 192 47389
208 177 75632
3 78 53120
2 202 47938
84 241 87327
158 148 57755
102 125 41022
156 238 65472
192 20 74817
28 298 67567
219 148 91458
199 143 40484
115 292 98893
156 110 2420
227 36 76531
55 46 19175
231 169 76698
72 158 57699
29 168 44941
237 17 81178
204 72 7511
27 266 79791
216 218 19533
284 219 89892
68 57 94380
51 223 19289
267 264 54513
55 128 80586
156 324 62906
14 71 8462
242 69 99389
168 284 67383
88 307 55041
76 31 49292
112 57 86649
313 4 95715
61 270 96069
91 228 89138
208 276 66960
90 104 69732
228 39 14198
268 33 72496
32 33 84860
115 156 15820
5 288 97845
224 86 28579
82 121 92320
107 267 19438
131 226 2939
67 300 28360
81 196 87009
240 185 64498
127 140 59559
228 104 62173
114 145 32806
118 255 24279
100 113 37805
152 324 35015
90 97 56685
37 270 86203
48 128 60429
15 214 51234
217 57 65940
162 21 95270
302 174 23563
291 21 60155
177 140 42274
123 288 15064
135 231 84425
250 5 6185
224 313 54663
91 207 21455
115 215 1750
105 49 15154
110 219 84822
118 81 25038
31 106 32058
285 170 47133
113 79 37868
295 175 77
170 321 96907
53 174 34082
170 155 95717
152 185 71359
264 195 63704
327 10 1684
169 161 54977
311 309 33208
272 86 90550
220 173 53120
215 42 29485
162 189 68131
321 301 22468
197 69 13700
102 308 96911
108 110 22826
69 304 16809
266 226 13936
180 311 3508
307 100 6150
54 256 17324
118 10 41363
6 222 74954
270 66 12327
1 242 73403
318 105 45091
215 86 13774
254 111 15056
245 327 41788
328 267 84036
168 18 46935
142 252 16846
60 147 80675
107 197 52435
4 262 15195
77 94 88419
52 115 31482
258 199 91353
65 258 74290
60 82 83433
97 58 83694
112 42 64516
230 46 8024
127 4 29439
161 110 93759
126 279 72836
47 220 64287
272 289 98813
236 314 85062
104 72 66303
257 27 37262
187 286 96261
8 61 45841
128 7 30921
177 10 53949
258 111 6354
293 165 99678
194 314 78637
218 304 60386
205 299 82025
49 81 76671
163 82 34504
307 287 34149
86 121 13729
160 121 5941
239 72 67779
237 159 88353
95 190 3080
152 250 85802
232 182 98065
271 60 14883
302 30 42934
295 48 14040
104 1 57576
299 149 83213
158 97 70378
160 130 1543
240 46 27442
165 115 36770
240 19 56621
132 175 33728
84 164 71835
140 234 47744
315 52 45143
192 183 45351
262 125 35322
95 193 7230
324 229 90069
265 324 49610
147 95 51485
25 10 46134
11 250 44605
311 159 7372
71 245 26135
201 7 65009
180 131 44343
41 171 46905
21 126 62626
272 19 9892
88 75 79058
318 36 37471
296 237 71958
225 32 79873
284 314 7444
322 39 30773
107 92 82040
92 270 41225
167 309 8562
129 20 13654
125 71 70111
87 203 12333
293 163 11748
10 45 55251
128 99 56349
261 262 86209
192 212 66153
246 199 18102
311 230 8258
246 55 94056
158 223 5077
316 239 90439
143 182 21776
114 222 46631
214 4 51996
288 147 32655
324 53 55357
1 92 77745
314 278 47665
250 263 96736
126 43 9692
85 114 66550
182 56 51487
76 307 24580
223 320 50706
307 187 94957
247 281 8890
293 74 28351
245 162 15143
2 128 32946
241 117 93817
21 144 96606
230 111 19689
129 327 31835
262 303 69467
29 301 11663
97 155 16145
32 282 58024
131 251 53502
167 7 26612
36 187 45582
110 134 55375
231 18 86178
181 172 86793
318 310 40875
328 171 65178
111 280 93906
88 204 30827
27 137 22290
240 145 51149
295 47 85241
280 156 80023
172 146 27469
47 116 26222
207 100 34682
149 30 63036
323 26 53142
272 61 26709
65 178 99994
12 291 75299
219 117 403
161 97 53927
210 49 19919
278 132 17197
300 169 68996
95 271 13488
121 74 70421
224 76 10653
286 124 50115
110 89 85058
261 19 37046
182 55 22692
188 258 26861
325 250 72820
225 175 11378
310 156 86056
240 283 81638
95 280 23757
315 324 66074
96 82 50190
135 227 20815
169 186 1633
191 327 92991
323 247 65432
171 230 76801
101 298 79582
321 146 85853
318 264 97754
143 201 38799
153 174 57713
233 190 29362
291 221 91742
63 224 53902
54 260 94955
316 249 53750
175 25 13764
117 181 21657
110 278 96238
102 88 40676
258 142 40196
3 256 2878
235 281 97640
233 194 24436
278 184 23773
223 18 25357
300 275 99627
192 63 29633
253 138 7448
137 253 23063
258 120 41685
31 123 83925
257 29 59189
277 106 10723
318 88 18232
120 140 50906
32 195 62443
252 197 66947
137 87 57027
126 306 42156
144 195 21585
151 177 26811
16 94 1075
156 109 43033
159 233 45258
273 58 83047
225 214 15568
256 79 12895
322 296 61345
120 111 29685
211 246 4888
328 224 31547
244 106 43538
159 256 65552
257 98 26682
205 132 63580
314 324 200
280 149 73513
275 194 73615
119 57 53686
